step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
86,CASH_OUT,14133.32,C223826,41061.17,26927.85,C513381,42421.71,56555.03,0,0
87,TRANSFER,11027.02,C623553,31648.97,20621.95,C702293,18408.38,29435.4,0,0
87,CASH_IN,6267.23,C887779,10357.06,4089.83,C597605,36614.39,42881.62,0,0
87,CASH_IN,11260.43,C291027,13374.94,2114.51,C375880,5668.92,16929.35,0,0
87,PAYMENT,18052.02,C199623,51800.33,33748.31,M706782,3131.58,21183.6,0,0
87,CASH_OUT,1526.77,C118221,4489.94,2963.17,C832922,19108.51,20635.28,0,0
88,CASH_IN,4062.09,C927881,10025.88,5963.79,C278735,8854.8,12916.89,0,0
88,PAYMENT,3421.71,C974298,8206.15,4784.44,M939725,47455.58,50877.29,0,0
88,CASH_IN,7836.3,C322733,15951.02,8114.72,C916429,35099.01,42935.31,0,0
88,CASH_IN,19254.58,C286858,46678.35,27423.77,C493726,5066.77,24321.35,0,0
89,CASH_IN,19487.77,C362702,55973.01,36485.24,C227492,21732.14,41219.91,0,0
89,CASH_IN,5800.36,C411664,9376.59,3576.23,C919333,27684.76,33485.12,0,0
90,CASH_OUT,1520.22,C429387,2139.54,619.32,C406369,28519.98,30040.2,0,0
90,DEBIT,15463.2,C858353,16676.08,1212.88,C725547,3508.57,18971.77,0,0
90,CASH_IN,20162.04,C378503,49578.39,29416.35,C797824,12637.23,32799.27,0,0
90,DEBIT,3715.98,C954803,10538.49,6822.51,C526417,9224.25,12940.23,0,0
90,PAYMENT,12424.56,C850640,34112.24,21687.68,M391062,24718.44,37143.0,0,0
91,CASH_OUT,19357.18,C171136,31837.59,12480.41,C758350,15757.11,35114.29,0,0
91,DEBIT,9918.03,C414407,25747.53,15829.5,C146933,16464.88,26382.91,0,0
91,TRANSFER,19394.64,C981035,54286.12,34891.48,C786686,31801.85,51196.49,0,0
91,TRANSFER,7758.9,C105880,8524.7,765.8,C991304,24304.97,32063.87,0,0
91,CASH_OUT,7980.34,C846431,12903.69,4923.35,C483218,46080.75,54061.09,0,0
92,PAYMENT,4331.09,C995171,7091.07,2759.98,M759311,39232.82,43563.91,0,0
92,DEBIT,8872.89,C153507,15278.73,6405.84,C601209,18912.64,27785.53,0,0
92,DEBIT,1519.32,C566485,2325.06,805.74,C589648,5780.7,7300.02,0,0
92,TRANSFER,18763.58,C438022,34490.87,15727.29,C820466,39970.72,58734.3,0,0
93,TRANSFER,18667.02,C536542,55110.62,36443.6,C282455,43296.61,61963.63,0,0
93,CASH_IN,8170.89,C779401,15577.54,7406.65,C341829,41041.8,49212.69,0,0
93,CASH_IN,24835.03,C897691,34540.21,9705.18,C982286,25323.72,50158.75,0,0
94,DEBIT,8164.34,C331744,16340.22,8175.88,C302742,22493.87,30658.21,0,0
94,CASH_OUT,12721.45,C938626,36459.13,23737.68,C891118,9257.56,21979.01,0,0
94,CASH_IN,19502.07,C206916,49068.53,29566.46,C422889,12915.97,32418.04,0,0
95,DEBIT,7659.67,C260393,19942.84,12283.17,C241440,10777.26,18436.93,0,0
95,PAYMENT,22605.92,C316133,53217.35,30611.43,M463671,35108.54,57714.46,0,0
95,TRANSFER,8007.67,C314376,15644.93,7637.26,C362633,18634.38,26642.05,0,0
96,TRANSFER,4661.2,C389496,7443.6,2782.4,C160565,48366.98,53028.18,0,0
96,DEBIT,20533.08,C553082,31605.16,11072.08,C799663,9759.42,30292.5,0,0
97,PAYMENT,22773.92,C543327,50691.63,27917.71,M421940,29698.31,52472.23,0,0
97,TRANSFER,6989.05,C801513,11243.77,4254.72,C632802,3680.05,10669.1,0,0
97,TRANSFER,24096.29,C454025,70048.88,45952.59,C517912,25239.55,49335.84,0,0
98,TRANSFER,15860.23,C760643,43279.07,27418.84,C915066,9178.36,25038.59,0,0
98,CASH_IN,6937.25,C454157,13820.16,6882.91,C935117,46092.52,53029.77,0,0
98,PAYMENT,2837.33,C300979,5487.42,2650.09,M803807,30520.19,33357.52,0,0
98,CASH_OUT,13393.01,C542159,15975.11,2582.1,C870184,20995.78,34388.79,0,0
98,CASH_IN,13136.61,C451123,27853.96,14717.35,C543126,36021.85,49158.46,0,0
99,PAYMENT,10218.12,C987130,19670.32,9452.2,M578878,39861.85,50079.97,0,0
99,TRANSFER,17024.63,C544286,42236.79,25212.16,C215116,37434.5,54459.13,0,0
99,DEBIT,8592.37,C919208,24350.9,15758.53,C194991,18227.51,26819.88,0,0
99,DEBIT,23365.31,C965462,49075.07,25709.76,C193922,47043.5,70408.81,0,0
100,TRANSFER,18064.49,C329318,22042.43,3977.94,C134260,26245.95,44310.44,0,0
100,CASH_IN,15025.22,C470768,19495.56,4470.34,C514343,23236.44,38261.66,0,0
100,CASH_IN,9931.78,C837467,28356.73,18424.95,C646289,44036.15,53967.93,0,0
100,CASH_IN,3059.03,C748921,7769.12,4710.09,C805807,14548.41,17607.44,0,0
101,CASH_IN,14058.78,C650644,29700.98,15642.2,C315777,16540.39,30599.17,0,0
101,DEBIT,4325.99,C426594,12743.17,8417.18,C711670,10991.8,15317.79,0,0
102,TRANSFER,15256.07,C671724,40622.83,25366.76,C300423,29753.69,45009.76,0,0
102,TRANSFER,11460.8,C952576,24033.52,12572.72,C112962,1699.05,13159.85,0,0
102,DEBIT,5098.27,C599099,8199.05,3100.78,C154350,27151.32,32249.59,0,0
102,TRANSFER,20971.32,C958458,33714.44,12743.12,C957774,8947.54,29918.86,0,0
103,CASH_OUT,1296.49,C866190,1576.87,280.38,C433732,38589.04,39885.53,0,0
103,DEBIT,10026.0,C957606,15279.54,5253.54,C692732,40017.54,50043.54,0,0
103,DEBIT,20271.83,C531886,50906.96,30635.13,C907890,15153.21,35425.04,0,0
104,DEBIT,18864.72,C380362,51286.97,32422.25,C842445,43295.68,62160.4,0,0
104,DEBIT,4078.14,C984321,6806.89,2728.75,C961599,17444.87,21523.01,0,0
104,CASH_OUT,24466.22,C122300,63008.46,38542.24,C868103,47467.35,71933.57,0,0
104,DEBIT,3336.11,C896645,5262.26,1926.15,C365470,45229.94,48566.05,0,0
105,PAYMENT,16206.78,C136247,42715.82,26509.04,M918800,4436.64,20643.42,0,0
105,CASH_IN,3104.33,C726252,8084.17,4979.84,C696626,42629.34,45733.67,0,0
106,TRANSFER,14809.63,C784528,40708.04,25898.41,C343299,15581.39,30391.02,0,0
106,CASH_OUT,14559.47,C270552,15771.8,1212.33,C501246,430.49,14989.96,0,0
106,TRANSFER,15545.97,C749132,24072.33,8526.36,C499727,15851.0,31396.97,0,0
107,CASH_IN,22354.59,C649516,39436.43,17081.84,C385933,1420.26,23774.85,0,0
107,PAYMENT,22736.6,C595580,32103.84,9367.24,M817922,49039.43,71776.03,0,0
107,DEBIT,13033.63,C795353,28580.53,15546.9,C603122,31228.12,44261.75,0,0
107,CASH_OUT,10352.41,C696817,14713.83,4361.42,C659618,2925.18,13277.59,0,0
107,PAYMENT,4777.61,C168464,8357.02,3579.41,M779623,20087.52,24865.13,0,0
108,CASH_OUT,3786.22,C476998,10787.29,7001.07,C464497,17560.63,21346.85,0,0
108,CASH_IN,9033.29,C873011,20085.78,11052.49,C805414,22266.23,31299.52,0,0
108,TRANSFER,13473.74,C438237,15353.22,1879.48,C978057,30182.69,43656.43,0,0
108,CASH_IN,11518.93,C286271,14127.38,2608.45,C320745,29940.55,41459.48,0,0
108,DEBIT,8126.65,C497394,23999.92,15873.27,C183425,43840.37,51967.02,0,0
109,TRANSFER,4529.16,C229070,12941.06,8411.9,C535087,19778.01,24307.17,0,0
109,CASH_OUT,17736.28,C644170,26182.32,8446.04,C724347,38550.13,56286.41,0,0
109,CASH_OUT,12439.55,C875935,30916.73,18477.18,C434821,41579.34,54018.89,0,0
110,CASH_OUT,337185.7,C128618,337185.7,0.0,C983984,17673.59,37901.32,1,0
110,PAYMENT,4916.67,C895403,9634.08,4717.41,M692751,49141.36,54058.03,0,0
110,PAYMENT,14863.77,C735231,36557.25,21693.48,M304944,8307.74,23171.51,0,0
111,TRANSFER,24659.42,C787790,43128.05,18468.63,C774754,18860.32,43519.74,0,0
111,TRANSFER,13900.42,C358636,17730.61,3830.19,C324163,30773.47,44673.89,0,0
111,DEBIT,23592.02,C856601,49213.54,25621.52,C197858,7729.59,31321.61,0,0
111,CASH_IN,24183.23,C505561,34121.4,9938.17,C485616,14659.13,38842.36,0,0
111,CASH_IN,4126.15,C905055,11425.18,7299.03,C515817,26331.61,30457.76,0,0
112,CASH_IN,1837.79,C914180,3265.78,1427.99,C580588,8641.09,10478.88,0,0
112,TRANSFER,158.37,C158325,288.79,130.42,C238085,27093.91,27252.28,0,0
112,DEBIT,3979.59,C736575,8096.27,4116.68,C662570,15783.79,19763.38,0,0
112,PAYMENT,12620.71,C788304,37109.92,24489.21,M390346,20980.82,33601.53,0,0
112,TRANSFER,20903.23,C795292,32322.4,11419.17,C615392,33758.05,54661.28,0,0
113,DEBIT,6309.33,C616249,17834.95,11525.62,C506408,39236.7,45546.03,0,0
113,CASH_OUT,12677.32,C452186,22282.63,9605.31,C158242,45348.29,58025.61,0,0
113,PAYMENT,14782.15,C932062,41102.57,26320.42,M550625,1691.74,16473.89,0,0
113,CASH_OUT,23649.84,C794528,64068.34,40418.5,C401322,16827.65,40477.49,0,0
114,DEBIT,19420.36,C856718,52615.7,33195.34,C625328,21514.33,40934.69,0,0
114,DEBIT,2268.36,C427514,3789.89,1521.53,C961944,10108.46,12376.82,0,0
114,PAYMENT,1356.2,C158991,3134.1,1777.9,M238611,38422.24,39778.44,0,0
115,TRANSFER,24648.94,C824054,31536.49,6887.55,C811485,9995.59,34644.53,0,0
115,DEBIT,154.76,C835805,283.31,128.55,C838273,30065.76,30220.52,0,0
116,CASH_IN,18523.93,C417451,23315.54,4791.61,C548375,41474.6,59998.53,0,0
116,DEBIT,21952.54,C843889,23839.23,1886.69,C119077,42082.51,64035.05,0,0
116,TRANSFER,11325.64,C902003,29982.64,18657.0,C990196,25732.21,37057.85,0,0
116,PAYMENT,713.98,C860016,1268.26,554.28,M500347,26368.85,27082.83,0,0
116,CASH_OUT,2057.87,C498357,2772.98,715.11,C615287,14409.92,16467.79,0,0
117,DEBIT,22737.57,C238639,47342.6,24605.03,C731583,11418.28,34155.85,0,0
117,DEBIT,18634.04,C130785,39328.89,20694.85,C588421,44335.97,62970.01,0,0
117,DEBIT,21023.77,C417550,41629.69,20605.92,C711973,38301.62,59325.39,0,0
117,CASH_IN,12159.63,C811115,12793.62,633.99,C456827,18561.29,30720.92,0,0
117,PAYMENT,19741.32,C534066,50761.41,31020.09,M992699,1149.4,20890.72,0,0
118,PAYMENT,7736.03,C297300,19773.37,12037.34,M778714,1882.45,9618.48,0,0
118,DEBIT,1346.13,C934320,3588.84,2242.71,C699211,19297.4,20643.53,0,0
118,CASH_OUT,11704.3,C225604,23753.51,12049.21,C536414,37004.51,48708.81,0,0
118,CASH_IN,5969.24,C301818,11839.8,5870.56,C723017,45853.58,51822.82,0,0
119,TRANSFER,12402.19,C918045,24450.03,12047.84,C640923,5164.66,17566.85,0,0
119,CASH_IN,11485.07,C999075,26520.14,15035.07,C359478,8633.98,20119.05,0,0
120,CASH_IN,5150.63,C713566,11994.75,6844.12,C523736,38015.98,43166.61,0,0
120,TRANSFER,9363.53,C116816,19932.93,10569.4,C370432,31663.46,41026.99,0,0
120,DEBIT,7987.69,C880337,9859.84,1872.15,C540547,724.41,8712.1,0,0
120,PAYMENT,16571.32,C354460,41976.32,25405.0,M204897,24513.91,41085.23,0,0
121,CASH_OUT,18302.73,C922834,50157.55,31854.82,C233616,19387.05,37689.78,0,0
121,DEBIT,24973.43,C113951,38923.24,13949.81,C324773,4838.76,29812.19,0,0
121,PAYMENT,22848.11,C374660,46311.35,23463.24,M185016,38835.71,61683.82,0,0
121,DEBIT,4812.1,C309731,12879.03,8066.93,C514559,1608.52,6420.62,0,0
121,TRANSFER,3752.12,C430860,4451.19,699.07,C830154,44146.63,47898.75,0,0
122,PAYMENT,5168.72,C222375,7703.66,2534.94,M591761,14073.19,19241.91,0,0
122,TRANSFER,18079.65,C722289,26489.93,8410.28,C583009,47539.53,65619.18,0,0
122,TRANSFER,662.5,C104791,1019.32,356.82,C887044,25834.97,26497.47,0,0
122,CASH_OUT,3610.48,C439037,8896.77,5286.29,C631611,12028.02,15638.5,0,0
122,CASH_IN,19946.91,C577360,49246.47,29299.56,C568863,11430.84,31377.75,0,0
123,PAYMENT,5866.42,C839616,11951.97,6085.55,M814695,30260.73,36127.15,0,0
123,DEBIT,17299.01,C907349,36682.49,19383.48,C303179,3579.66,20878.67,0,0
123,CASH_IN,10036.26,C148214,29413.85,19377.59,C748873,18377.86,28414.12,0,0
124,PAYMENT,6477.02,C681296,13712.79,7235.77,M577721,32218.79,38695.81,0,0
124,TRANSFER,6207.46,C701973,6873.46,666.0,C590230,44213.48,50420.94,0,0
124,DEBIT,7584.43,C645910,11901.86,4317.43,C999887,11918.71,19503.14,0,0
125,DEBIT,833.1,C266791,1853.38,1020.28,C253914,27848.63,28681.73,0,0
125,CASH_IN,24787.8,C119159,39137.28,14349.48,C390289,12672.71,37460.51,0,0
125,CASH_OUT,9558.5,C703827,27785.21,18226.71,C835879,13340.76,22899.26,0,0
126,CASH_IN,19820.12,C289935,20840.95,1020.83,C823179,22867.84,42687.96,0,0
126,PAYMENT,15220.65,C806371,45312.98,30092.33,M513589,6096.19,21316.84,0,0
126,TRANSFER,11005.34,C982364,25936.25,14930.91,C517744,1095.99,12101.33,0,0
126,PAYMENT,138.51,C398472,221.82,83.31,M568999,35618.61,35757.12,0,0
126,DEBIT,4027.59,C941552,11116.33,7088.74,C519117,29277.04,33304.63,0,0
127,CASH_IN,13544.92,C417557,33103.07,19558.15,C407807,12670.66,26215.58,0,0
127,CASH_OUT,17230.62,C253685,20378.8,3148.18,C648923,20525.81,37756.43,0,0
128,CASH_OUT,23039.2,C550932,39493.92,16454.72,C684826,41011.24,64050.44,0,0
128,PAYMENT,23303.42,C433385,45055.26,21751.84,M787087,42135.18,65438.6,0,0
128,CASH_IN,5888.89,C595486,7858.73,1969.84,C240912,44287.4,50176.29,0,0
128,TRANSFER,17953.52,C996909,36868.15,18914.63,C843332,11197.8,29151.32,0,0
129,PAYMENT,3233.87,C247115,8905.11,5671.24,M895311,33940.19,37174.06,0,0
129,PAYMENT,6037.2,C333551,16328.75,10291.55,M449672,5680.32,11717.52,0,0
129,CASH_IN,16910.38,C746666,33593.98,16683.6,C158404,42459.7,59370.08,0,0
129,DEBIT,20078.5,C180922,58817.31,38738.81,C230515,45810.86,65889.36,0,0
130,TRANSFER,7358.29,C203272,10301.14,2942.85,C680837,49186.09,56544.38,0,0
130,DEBIT,23962.96,C864383,69160.48,45197.52,C639700,22947.16,46910.12,0,0
131,TRANSFER,7208.18,C278528,7808.47,600.29,C159024,40572.67,47780.85,0,0
131,PAYMENT,14671.65,C867558,25498.53,10826.88,M504570,31194.26,45865.91,0,0
131,DEBIT,19265.25,C876688,43545.45,24280.2,C345822,9417.31,28682.56,0,0
132,PAYMENT,15100.75,C444361,24811.12,9710.37,M797710,43201.22,58301.97,0,0
132,PAYMENT,9882.52,C671763,21551.48,11668.96,M422979,32321.34,42203.86,0,0
132,TRANSFER,2028.03,C574997,3212.8,1184.77,C191772,39856.81,41884.84,0,0
132,CASH_OUT,2931.9,C800255,8553.74,5621.84,C620280,25879.39,28811.29,0,0
133,DEBIT,13602.33,C487197,35741.63,22139.3,C814938,49013.08,62615.41,0,0
133,TRANSFER,16662.08,C654960,41366.53,24704.45,C234164,15789.28,32451.36,0,0
134,DEBIT,23446.54,C602184,52747.05,29300.51,C550573,27445.95,50892.49,0,0
134,CASH_IN,11872.51,C740088,24088.0,12215.49,C188359,26258.21,38130.72,0,0
134,CASH_OUT,13547.5,C687989,24999.79,11452.29,C988271,40471.92,54019.42,0,0
134,CASH_OUT,22186.43,C390060,28441.89,6255.46,C953533,33224.41,55410.84,0,0
134,TRANSFER,24272.93,C407447,24995.43,722.5,C815562,994.74,25267.67,0,0
135,CASH_OUT,4436.59,C376348,7495.35,3058.76,C482402,22659.95,27096.54,0,0
135,CASH_OUT,11582.28,C565951,32955.78,21373.5,C961711,45261.79,56844.07,0,0
136,CASH_OUT,5682.11,C757938,13657.65,7975.54,C541434,47858.78,53540.89,0,0
136,TRANSFER,8082.55,C843695,14674.58,6592.03,C443097,36739.28,44821.83,0,0
137,CASH_IN,1071.97,C801269,3083.55,2011.58,C541334,15892.55,16964.52,0,0
137,CASH_IN,20975.0,C830023,41509.02,20534.02,C643553,6826.91,27801.91,0,0
137,DEBIT,8985.47,C294531,23847.81,14862.34,C253243,17649.68,26635.15,0,0
137,DEBIT,12012.97,C290577,18913.2,6900.23,C925950,44751.57,56764.54,0,0
137,DEBIT,18680.0,C936254,23462.07,4782.07,C832020,1981.2,20661.2,0,0
138,TRANSFER,17570.11,C147162,48318.0,30747.89,C542586,38339.56,55909.67,0,0
138,CASH_IN,9771.32,C798406,17948.23,8176.91,C533137,1674.29,11445.61,0,0
138,CASH_OUT,7563.78,C449422,11592.17,4028.39,C554901,7874.33,15438.11,0,0
138,CASH_IN,1680.89,C165225,4589.22,2908.33,C481874,26055.57,27736.46,0,0
138,TRANSFER,526.3,C570471,1236.65,710.35,C285697,23981.23,24507.53,0,0
139,DEBIT,16093.01,C991289,21955.6,5862.59,C451280,2214.42,18307.43,0,0
139,CASH_OUT,17504.6,C614166,36421.58,18916.98,C392854,17527.31,35031.91,0,0
139,CASH_OUT,17362.89,C609859,50971.33,33608.44,C463909,22718.71,40081.6,0,0
139,CASH_OUT,1278.62,C521519,2455.31,1176.69,C157372,38244.57,39523.19,0,0
140,TRANSFER,19076.3,C880358,46552.53,27476.23,C775098,4477.23,23553.53,0,0
140,DEBIT,8859.25,C655214,18784.4,9925.15,C913084,39536.57,48395.82,0,0
140,DEBIT,4636.62,C235569,5643.53,1006.91,C249637,7084.12,11720.74,0,0
140,TRANSFER,14299.95,C522477,26122.43,11822.48,C378551,31697.15,45997.1,0,0
140,TRANSFER,2587.95,C498547,5865.84,3277.89,C736353,8821.6,11409.55,0,0
141,CASH_IN,13367.05,C412714,36827.17,23460.12,C429275,14961.27,28328.32,0,0
141,DEBIT,7051.47,C264355,15607.78,8556.31,C802418,27219.39,34270.86,0,0
141,PAYMENT,5866.65,C224231,7168.28,1301.63,M340077,21827.65,27694.3,0,0
141,CASH_IN,4431.58,C835847,12910.26,8478.68,C397557,6038.37,10469.95,0,0
141,CASH_OUT,2055.08,C643495,5410.03,3354.95,C854858,924.17,2979.25,0,0
142,TRANSFER,12949.31,C229391,29049.76,16100.45,C205157,18176.98,31126.29,0,0
142,TRANSFER,17011.06,C479124,30760.07,13749.01,C353540,44064.99,61076.05,0,0
143,CASH_OUT,14896.79,C415845,35323.46,20426.67,C545465,27072.02,41968.81,0,0
143,CASH_IN,5964.72,C511628,13752.33,7787.61,C276148,15430.97,21395.69,0,0
143,DEBIT,4051.38,C964620,8612.29,4560.91,C835992,25199.07,29250.45,0,0
143,TRANSFER,5922.61,C154029,11349.38,5426.77,C297820,19253.48,25176.09,0,0
143,DEBIT,24515.49,C701133,32844.43,8328.94,C850876,4175.04,28690.53,0,0
144,TRANSFER,21293.68,C112061,35650.61,14356.93,C212873,19034.07,40327.75,0,0
144,CASH_OUT,20886.28,C780643,29373.65,8487.37,C128212,18609.38,39495.66,0,0
145,PAYMENT,1435.36,C304196,2489.94,1054.58,M916420,5266.38,6701.74,0,0
145,DEBIT,24005.41,C768092,32058.25,8052.84,C171128,18359.98,42365.39,0,0
145,CASH_OUT,4119.42,C861695,5402.16,1282.74,C865593,8012.83,12132.25,0,0
145,TRANSFER,17334.42,C598094,51400.98,34066.56,C597727,39285.67,56620.09,0,0
146,CASH_IN,21385.08,C162255,49471.27,28086.19,C894188,23179.82,44564.9,0,0
146,PAYMENT,9382.77,C805943,24392.08,15009.31,M736194,38437.99,47820.76,0,0
147,CASH_OUT,19651.37,C958922,42899.91,23248.54,C405162,39293.38,58944.75,0,0
147,DEBIT,11599.43,C732574,16982.69,5383.26,C551427,36430.96,48030.39,0,0
147,TRANSFER,21451.35,C956446,23430.77,1979.42,C300970,25330.7,46782.05,0,0
147,CASH_OUT,19633.78,C329823,21052.11,1418.33,C961566,29293.06,48926.84,0,0
147,PAYMENT,6416.7,C218072,18774.97,12358.27,M594358,22281.55,28698.25,0,0
148,DEBIT,19353.99,C452223,20471.42,1117.43,C549090,31564.35,50918.34,0,0
148,CASH_OUT,9812.63,C828956,12644.8,2832.17,C505169,10684.97,20497.6,0,0
149,PAYMENT,19464.24,C178307,49450.52,29986.28,M758573,16718.79,36183.03,0,0
149,PAYMENT,19099.04,C495116,39024.11,19925.07,M298371,45277.25,64376.29,0,0
149,CASH_IN,8493.72,C593924,16700.95,8207.23,C751730,35894.55,44388.27,0,0
149,DEBIT,14126.67,C143223,24581.19,10454.52,C565328,26160.18,40286.85,0,0
150,CASH_OUT,12085.21,C907653,25262.09,13176.88,C396258,39902.28,51987.49,0,0
150,PAYMENT,13109.37,C264583,29825.56,16716.19,M419244,35209.21,48318.58,0,0
151,DEBIT,1540.46,C202504,2199.76,659.3,C524450,25051.6,26592.06,0,0
151,TRANSFER,1018.69,C541302,3036.64,2017.95,C905101,1887.0,2905.69,0,0
152,DEBIT,10427.77,C103759,29472.66,19044.89,C979551,34662.84,45090.61,0,0
152,CASH_IN,16943.46,C764508,35436.61,18493.15,C561357,32264.74,49208.2,0,0
152,TRANSFER,1400.36,C565636,3859.32,2458.96,C411743,42579.58,43979.94,0,0
152,TRANSFER,21815.53,C500390,56374.61,34559.08,C286740,7084.66,28900.19,0,0
152,PAYMENT,21263.23,C363082,47107.1,25843.87,M152964,48748.21,70011.44,0,0
153,PAYMENT,848.46,C794355,1864.02,1015.56,M151146,14041.26,14889.72,0,0
153,PAYMENT,14479.99,C689805,27016.24,12536.25,M587933,18832.95,33312.94,0,0
153,PAYMENT,13056.81,C426364,20382.35,7325.54,M874333,6929.65,19986.46,0,0
154,CASH_OUT,12315.38,C309558,36880.07,24564.69,C331589,22552.91,34868.29,0,0
154,CASH_IN,927.75,C596211,2282.6,1354.85,C454845,39535.06,40462.81,0,0
154,PAYMENT,17242.89,C830707,49317.71,32074.82,M982430,25566.09,42808.98,0,0
154,DEBIT,16097.48,C553605,16335.0,237.52,C140397,26412.11,42509.59,0,0
154,CASH_IN,11792.54,C520912,12018.79,226.25,C986989,34639.48,46432.02,0,0
155,DEBIT,7729.57,C434221,15089.3,7359.73,C660979,13104.98,20834.55,0,0
155,CASH_OUT,7314.66,C120041,14042.37,6727.71,C857139,31551.61,38866.27,0,0
155,PAYMENT,6600.06,C851411,7795.18,1195.12,M738170,24455.17,31055.23,0,0
156,CASH_IN,24015.0,C138828,24756.6,741.6,C750463,26210.43,50225.43,0,0
156,CASH_IN,13973.58,C333503,14288.7,315.12,C880211,41979.98,55953.56,0,0
156,TRANSFER,185.1,C468483,197.97,12.87,C859457,19411.52,19596.62,0,0
156,DEBIT,20354.11,C126956,49811.93,29457.82,C909691,2317.54,22671.65,0,0
157,TRANSFER,11665.91,C196550,33943.39,22277.48,C139438,13605.7,25271.61,0,0
157,CASH_IN,7669.94,C135325,18704.29,11034.35,C218798,8057.74,15727.68,0,0
157,CASH_IN,12885.12,C600909,18147.79,5262.67,C142570,40404.25,53289.37,0,0
158,CASH_IN,12331.48,C587667,31046.81,18715.33,C562870,34826.09,47157.57,0,0
158,DEBIT,19377.51,C533734,57712.89,38335.38,C709194,42826.91,62204.42,0,0
158,TRANSFER,13839.35,C327844,29274.5,15435.15,C281185,42328.62,56167.97,0,0
158,CASH_IN,2873.21,C219400,5271.23,2398.02,C891170,7431.66,10304.87,0,0
158,DEBIT,6003.57,C476012,7017.96,1014.39,C851424,46545.94,52549.51,0,0
159,CASH_IN,8440.44,C441706,13791.58,5351.14,C271246,32765.18,41205.62,0,0
159,CASH_OUT,21012.35,C941315,42198.3,21185.95,C391179,6753.74,27766.09,0,0
159,TRANSFER,4681.13,C303054,8908.22,4227.09,C585928,43221.45,47902.58,0,0
159,CASH_OUT,21418.19,C771895,31562.22,10144.03,C928032,18046.94,39465.13,0,0
160,CASH_IN,1198.09,C245593,2498.87,1300.78,C508199,38105.43,39303.52,0,0
160,TRANSFER,24694.34,C363124,72049.4,47355.06,C480014,17120.3,41814.64,0,0
160,CASH_IN,11676.92,C816897,15991.24,4314.32,C604849,903.87,12580.79,0,0
160,PAYMENT,13171.63,C262300,18813.14,5641.51,M802368,28411.22,41582.85,0,0
160,TRANSFER,22449.16,C709015,38321.53,15872.37,C180962,24747.07,47196.23,0,0
161,CASH_OUT,22065.41,C935777,35968.95,13903.54,C384911,11861.36,33926.77,0,0
161,TRANSFER,12020.48,C443313,28149.05,16128.57,C647874,30027.76,42048.24,0,0
162,CASH_IN,19602.62,C163888,52277.32,32674.7,C933573,5584.78,25187.4,0,0
162,TRANSFER,10559.15,C105700,22511.82,11952.67,C545551,27395.78,37954.93,0,0
163,CASH_IN,14618.05,C212398,24863.54,10245.49,C269445,19178.79,33796.84,0,0
163,CASH_OUT,18676.2,C229424,25313.92,6637.72,C181723,32096.13,50772.33,0,0
163,CASH_IN,15986.53,C650535,36632.55,20646.02,C204232,1236.77,17223.3,0,0
163,TRANSFER,9827.02,C823313,23540.95,13713.93,C105643,35290.14,45117.16,0,0
164,CASH_IN,8650.45,C430406,21476.35,12825.9,C922107,18473.72,27124.17,0,0
164,TRANSFER,17243.73,C194268,40598.09,23354.36,C760597,17133.67,34377.4,0,0
164,TRANSFER,1486.66,C972119,3985.44,2498.78,C705782,30702.46,32189.12,0,0
164,CASH_IN,15916.63,C522345,33934.53,18017.9,C926211,9271.11,25187.74,0,0
165,PAYMENT,24713.25,C775935,29883.35,5170.1,M144023,22980.81,47694.06,0,0
165,PAYMENT,16621.13,C907458,18148.09,1526.96,M480846,36270.38,52891.51,0,0
165,TRANSFER,11533.71,C141996,24895.7,13361.99,C962235,14515.34,26049.05,0,0
166,TRANSFER,9041.25,C772324,16117.41,7076.16,C981418,2614.01,11655.26,0,0
166,CASH_IN,21022.24,C837771,36595.96,15573.72,C555983,4599.76,25622.0,0,0
166,CASH_OUT,18476.55,C173557,37098.44,18621.89,C568940,26971.96,45448.51,0,0
166,CASH_OUT,18345.22,C850107,37451.7,19106.48,C655042,12030.84,30376.06,0,0
167,TRANSFER,17941.85,C299200,33832.96,15891.11,C748053,11190.18,29132.03,0,0
167,CASH_OUT,14711.12,C411281,25932.22,11221.1,C968828,2782.16,17493.28,0,0
167,CASH_OUT,16583.72,C551685,38099.65,21515.93,C661090,48116.18,64699.9,0,0
168,DEBIT,19251.88,C652355,50309.36,31057.48,C832932,19737.34,38989.22,0,0
168,TRANSFER,19550.1,C589442,52723.64,33173.54,C268523,40977.94,60528.04,0,0
168,PAYMENT,795.89,C991944,1758.86,962.97,M628606,39802.05,40597.94,0,0
169,CASH_OUT,18954.29,C908609,29640.62,10686.33,C249483,1032.56,19986.85,0,0
169,CASH_OUT,19222.68,C646406,29805.53,10582.85,C110895,19743.25,38965.93,0,0
169,TRANSFER,5826.31,C505241,8970.59,3144.28,C295628,44674.79,50501.1,0,0
169,CASH_IN,6381.97,C818882,12917.87,6535.9,C400732,11292.5,17674.47,0,0
170,PAYMENT,2364.15,C773371,4439.7,2075.55,M503790,1638.27,4002.42,0,0
170,CASH_OUT,14212.25,C743493,39993.79,25781.54,C772620,29520.77,43733.02,0,0
